DATAFLOW,LAST UPDATE,freq,acl00,frequenc,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 44 years,Percentage,Slovakia,2007,32.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 44 years,Percentage,Slovakia,2011,47.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 44 years,Percentage,Türkiye,2007,74.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 44 years,Percentage,Türkiye,2011,67.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Austria,2007,40.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Austria,2011,40.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Belgium,2007,42.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Bulgaria,2007,73.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Bulgaria,2011,72.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Cyprus,2007,57.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Cyprus,2011,56.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Czechia,2007,49.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Czechia,2011,43.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Germany,2007,51.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Germany,2011,45.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Estonia,2007,59.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Estonia,2011,44.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Greece,2007,74.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Greece,2011,74.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Spain,2007,51.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Finland,2007,53.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Finland,2011,49.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Croatia,2007,68.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Hungary,2007,66.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Hungary,2011,66.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Italy,2007,52.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Italy,2011,56.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Lithuania,2007,78.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Lithuania,2011,74.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Luxembourg,2011,20.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Latvia,2007,65.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Latvia,2011,54.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Malta,2011,54.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Poland,2007,63.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Poland,2011,60.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Portugal,2007,58.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Portugal,2011,59.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Romania,2007,75.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Romania,2011,81.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Serbia,2011,72.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Slovenia,2007,38.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Slovenia,2011,43.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Slovakia,2007,33.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Slovakia,2011,52.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Türkiye,2007,76.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 25 to 64 years,Percentage,Türkiye,2011,71.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Austria,2007,39.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Austria,2011,40.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Belgium,2007,44.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Bulgaria,2007,72.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Bulgaria,2011,70.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Cyprus,2007,56.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Cyprus,2011,55.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Czechia,2007,45.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Czechia,2011,40.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Germany,2007,54.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Germany,2011,47.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Estonia,2007,57.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Estonia,2011,43.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Greece,2007,74.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Greece,2011,72.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Spain,2007,49.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Finland,2007,54.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Finland,2011,46.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Croatia,2007,70.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Hungary,2007,66.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Hungary,2011,65.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Italy,2007,53.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Italy,2011,54.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Lithuania,2007,78.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Lithuania,2011,75.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Luxembourg,2011,24.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Latvia,2007,59.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Latvia,2011,51.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Malta,2011,47.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Poland,2007,61.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Poland,2011,56.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Portugal,2007,60.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Portugal,2011,58.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Romania,2007,74.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Romania,2011,81.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Serbia,2011,68.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Slovenia,2007,37.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Slovenia,2011,41.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Slovakia,2007,33.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Slovakia,2011,49.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Türkiye,2007,76.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 44 years,Percentage,Türkiye,2011,69.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Austria,2007,39.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Austria,2011,40.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Belgium,2007,45.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Bulgaria,2007,72.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Bulgaria,2011,72.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Cyprus,2007,55.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Cyprus,2011,55.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Czechia,2007,46.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Czechia,2011,42.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Germany,2007,52.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Germany,2011,45.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Estonia,2007,60.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Estonia,2011,43.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Greece,2007,73.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Greece,2011,71.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Spain,2007,50.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Finland,2007,53.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Finland,2011,48.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Croatia,2007,71.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Hungary,2007,67.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Hungary,2011,66.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Italy,2007,52.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Italy,2011,56.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Lithuania,2007,80.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Lithuania,2011,75.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Luxembourg,2011,22.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Latvia,2007,64.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Latvia,2011,54.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Malta,2011,51.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Poland,2007,64.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Poland,2011,60.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Portugal,2007,60.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Portugal,2011,60.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Romania,2007,76.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Romania,2011,83.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Serbia,2011,71.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Slovenia,2007,35.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Slovenia,2011,42.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Slovakia,2007,35.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Slovakia,2011,52.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Türkiye,2007,76.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 35 to 54 years,Percentage,Türkiye,2011,73.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 45 to 54 years,Percentage,Austria,2007,38.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 45 to 54 years,Percentage,Austria,2011,39.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 45 to 54 years,Percentage,Belgium,2007,45.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 45 to 54 years,Percentage,Bulgaria,2007,73.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,"Cultural sites (historical monuments, museums, art galleries or archaeological sites)",Never,Males,From 45 to 54 years,Percentage,Bulgaria,2011,74.0,,
